Order_ID,Order_Date,Customer_ID,Age,Gender,Product,Category,Quantity,Unit_Price,Sales
ORD100886,2024-12-20,CUST1309,55.0,Female,Smartphone,Electronics,3,53.32,159.96
ORD100584,2024-12-20,CUST1069,32.0,Female,Desk Lamp,Home,4,219.33,877.32
ORD100662,2024-12-21,CUST1329,47.0,Male,Football,Sports,1,288.65,288.65
ORD100222,2024-12-22,CUST1087,37.0,Male,Jeans,Clothing,3,78.66,235.98
ORD100679,2024-12-22,CUST1167,63.0,Female,Football,Sports,1,269.97,269.97
ORD100915,2024-12-22,CUST1330,47.0,Female,T-Shirt,Clothing,1,129.64,129.64
ORD101071,2024-12-23,CUST1171,20.0,Female,Office Chair,Home,2,147.91,295.82
ORD100197,2024-12-26,CUST1089,56.0,Female,Shampoo,Beauty,3,93.01,279.03
ORD100071,2024-12-26,CUST1196,65.0,Male,Moisturizer,Beauty,1,45.39,45.39
ORD100882,2024-12-27,CUST1278,63.0,Male,Jacket,Clothing,2,178.36,356.72
ORD100323,2024-12-28,CUST1013,57.0,Male,T-Shirt,Clothing,1,87.94,87.94
ORD100710,2024-12-29,CUST1039,34.0,Female,Jacket,Clothing,3,48.23,144.69
ORD101054,2024-12-30,CUST1194,65.0,Female,Face Wash,Beauty,3,56.96,170.88
ORD100929,2024-12-30,CUST1270,40.0,Female,T-Shirt,Clothing,1,169.64,169.64
ORD100879,2024-12-31,CUST1332,61.0,Female,Laptop,Electronics,3,945.96,2837.88
ORD100018,2024-12-31,CUST1315,65.0,Female,Backpack,Clothing,1,63.54,63.54
ORD100517,2024-12-31,CUST1002,60.0,Female,Office Chair,Home,1,298.78,298.78
ORD101004,2025-01-01,CUST1122,54.0,Male,Moisturizer,Beauty,2,28.5,57.0
ORD100066,2025-01-01,CUST1146,41.0,Male,Sneakers,Clothing,1,117.97,117.97
ORD101015,2025-01-01,CUST1191,61.0,Male,Moisturizer,Beauty,2,37.82,75.64
ORD101145,2025-01-02,CUST1118,54.0,Male,Office Chair,Home,2,392.96,785.92
ORD100930,2025-01-02,CUST1079,64.0,Female,Coffee Maker,Home,2,17.57,35.14
ORD100985,2025-01-02,CUST1066,47.0,Female,Face Wash,Beauty,1,43.98,43.98
ORD100174,2025-01-02,CUST1067,54.0,Female,Laptop,Electronics,2,1146.68,2293.36
ORD100530,2025-01-02,CUST1144,41.0,Female,Dumbbells,Sports,1,211.09,211.09
ORD101024,2025-01-03,CUST1137,38.0,Male,Yoga Mat,Sports,4,283.62,1134.48
ORD100338,2025-01-03,CUST1117,65.0,Male,Face Wash,Beauty,3,77.78,233.34
ORD101147,2025-01-05,CUST1309,47.0,Female,Face Wash,Beauty,4,80.9,323.6
ORD101116,2025-01-06,CUST1229,33.0,Male,T-Shirt,Clothing,3,160.56,481.68
ORD100167,2025-01-06,CUST1218,48.0,Male,Desk Lamp,Home,2,296.0,592.0
ORD101148,2025-01-07,CUST1100,37.0,Male,Backpack,Clothing,1,178.17,178.17
ORD100669,2025-01-07,CUST1207,59.0,Male,Tablet,Electronics,2,680.31,1360.62
ORD101173,2025-01-07,CUST1250,32.0,Male,T-Shirt,Clothing,3,98.58,295.74
ORD100770,2025-01-09,CUST1063,53.0,Male,Moisturizer,Beauty,3,43.9,131.7
ORD100055,2025-01-09,CUST1088,59.0,Female,Backpack,Clothing,1,31.67,31.67
ORD100554,2025-01-10,CUST1170,,Female,Sneakers,Clothing,2,72.51,145.02
ORD100027,2025-01-10,CUST1082,19.0,Male,Laptop,Electronics,3,1045.01,3135.03
ORD100946,2025-01-11,CUST1231,25.0,Male,Headphones,Electronics,4,617.73,2470.92
ORD100687,2025-01-12,CUST1135,21.0,Female,Backpack,Clothing,3,91.86,275.58
ORD100772,2025-01-12,CUST1210,25.0,Male,Moisturizer,Beauty,2,25.8,51.6
ORD101104,2025-01-12,CUST1337,39.0,Male,Cricket Bat,Sports,5,294.42,1472.1
ORD100140,2025-01-13,CUST1308,50.0,Male,Yoga Mat,Sports,2,150.17,300.34
ORD100643,2025-01-14,CUST1305,18.0,Male,Smartwatch,Electronics,3,1106.49,3319.47
ORD101011,2025-01-14,CUST1232,28.0,Female,Smartphone,Electronics,1,724.67,724.67
ORD100785,2025-01-16,CUST1029,59.0,Female,Laptop,Electronics,3,640.41,1921.23
ORD101002,2025-01-16,CUST1302,38.0,Female,Jacket,Clothing,4,94.9,379.6
ORD100160,2025-01-17,CUST1040,19.0,Male,Shampoo,Beauty,2,12.21,24.42
ORD100113,2025-01-17,CUST1024,29.0,Male,Running Shoes,Sports,1,285.21,285.21
ORD100340,2025-01-18,CUST1320,56.0,Male,Smartwatch,Electronics,1,692.75,692.75
ORD100069,2025-01-18,CUST1122,39.0,Female,Laptop,Electronics,4,179.49,717.96
ORD101128,2025-01-18,CUST1332,58.0,Male,Office Chair,Home,1,219.66,219.66
ORD100220,2025-01-20,CUST1300,59.0,Male,Face Wash,Beauty,1,63.01,63.01
ORD101131,2025-01-21,CUST1199,27.0,Male,Hair Dryer,Beauty,1,65.45,65.45
ORD100694,2025-01-21,CUST1177,60.0,Female,Smartwatch,Electronics,2,761.57,1523.14
ORD100141,2025-01-21,CUST1348,46.0,Female,Cricket Bat,Sports,1,183.4,183.4
ORD100194,2025-01-21,CUST1130,42.0,Male,Jeans,Clothing,1,119.84,119.84
ORD100686,2025-01-21,CUST1279,62.0,Male,Backpack,Clothing,1,97.16,97.16
ORD101179,2025-01-22,CUST1290,41.0,Female,Hair Dryer,Beauty,1,109.28,109.28
ORD100163,2025-01-23,CUST1173,46.0,Female,T-Shirt,Clothing,4,86.6,346.4
ORD100244,2025-01-24,CUST1128,49.0,Male,Office Chair,Home,2,379.46,758.92
ORD100773,2025-01-24,CUST1012,43.0,Male,Headphones,Electronics,1,430.88,430.88
ORD100392,2025-01-25,CUST1129,28.0,Male,Coffee Maker,Home,3,55.2,165.6
ORD100425,2025-01-25,CUST1331,23.0,Female,Tablet,Electronics,4,79.06,316.24
ORD100217,2025-01-26,CUST1170,65.0,Female,Office Chair,Home,2,194.64,389.28
ORD100731,2025-01-26,CUST1140,19.0,Male,Laptop,Electronics,2,777.81,1555.62
ORD101076,2025-01-26,CUST1149,33.0,Male,Bookshelf,Home,1,259.34,259.34
ORD101069,2025-01-28,CUST1281,60.0,Male,Office Chair,Home,1,129.26,129.26
ORD100955,2025-01-30,CUST1101,58.0,Male,Coffee Maker,Home,3,183.78,551.34
ORD100873,2025-01-31,CUST1307,29.0,Male,T-Shirt,Clothing,1,44.92,44.92
ORD100719,2025-01-31,CUST1216,35.0,Female,Tablet,Electronics,1,1088.36,1088.36
ORD100363,2025-02-01,CUST1232,29.0,Male,Jacket,Clothing,3,47.53,142.59
ORD100623,2025-02-01,CUST1300,18.0,Male,Coffee Maker,Home,3,84.42,253.26
ORD100949,2025-02-02,CUST1189,19.0,Female,Cricket Bat,Sports,2,268.67,537.34
ORD101048,2025-02-05,CUST1306,27.0,Female,Headphones,Electronics,3,130.06,390.18
ORD100359,2025-02-05,CUST1084,24.0,Male,Cricket Bat,Sports,2,103.89,207.78
ORD100814,2025-02-05,CUST1087,22.0,Male,Cricket Bat,Sports,1,232.94,232.94
ORD101045,2025-02-06,CUST1271,30.0,Female,Football,Sports,2,81.06,162.12
ORD100553,2025-02-07,CUST1120,18.0,Male,Jacket,Clothing,1,75.04,75.04
ORD101075,2025-02-08,CUST1086,31.0,Female,Running Shoes,Sports,1,49.63,49.63
ORD100698,2025-02-08,CUST1269,36.0,Male,Jeans,Clothing,1,80.65,80.65
ORD100590,2025-02-11,CUST1126,24.0,Female,Smartwatch,Electronics,3,881.73,2645.19
ORD100912,2025-02-12,CUST1214,46.0,Male,Office Chair,Home,2,50.46,100.92
ORD100845,2025-02-13,CUST1115,28.0,Male,Tablet,Electronics,3,825.5,2476.5
ORD100423,2025-02-13,CUST1046,36.0,Male,Laptop,Electronics,2,676.82,1353.64
ORD100762,2025-02-13,CUST1133,23.0,Male,Bookshelf,Home,3,134.38,403.14
ORD100334,2025-02-14,CUST1174,33.0,Male,Laptop,Electronics,3,148.66,445.98
ORD100351,2025-02-16,CUST1093,42.0,Female,T-Shirt,Clothing,1,147.12,147.12
ORD100447,2025-02-16,CUST1075,58.0,Female,Yoga Mat,Sports,3,266.37,799.11
ORD101046,2025-02-17,CUST1244,45.0,Female,T-Shirt,Clothing,4,64.16,256.64
ORD100846,2025-02-17,CUST1220,37.0,Male,Coffee Maker,Home,1,255.64,255.64
ORD100177,2025-02-18,CUST1075,25.0,Female,Backpack,Clothing,1,10.36,10.36
ORD101033,2025-02-18,CUST1267,30.0,Female,Smartwatch,Electronics,1,681.92,681.92
ORD100885,2025-02-19,CUST1175,64.0,Female,Shampoo,Beauty,5,137.89,689.45
ORD100960,2025-02-23,CUST1202,52.0,Female,Hair Dryer,Beauty,2,107.52,215.04
ORD101051,2025-02-23,CUST1059,26.0,Female,Cricket Bat,Sports,1,163.66,163.66
ORD101021,2025-02-23,CUST1338,65.0,Female,Jeans,Clothing,1,29.02,29.02
ORD100894,2025-02-24,CUST1016,51.0,Male,Coffee Maker,Home,2,239.14,478.28
ORD100763,2025-02-25,CUST1323,54.0,Male,Headphones,Electronics,1,888.8,888.8
ORD100935,2025-02-25,CUST1057,33.0,Female,Tablet,Electronics,1,767.88,767.88
ORD100701,2025-02-25,CUST1279,24.0,Female,Backpack,Clothing,1,159.15,159.15
ORD100266,2025-02-25,CUST1011,27.0,Male,Moisturizer,Beauty,2,37.66,75.32
ORD101171,2025-02-26,CUST1323,57.0,Male,T-Shirt,Clothing,1,82.43,82.43
ORD100516,2025-02-27,CUST1101,46.0,Male,Smartwatch,Electronics,2,185.84,371.68
ORD101177,2025-02-27,CUST1263,21.0,Male,Hair Dryer,Beauty,1,10.08,10.08
ORD100971,2025-02-28,CUST1227,19.0,Female,T-Shirt,Clothing,4,70.33,281.32
ORD100353,2025-02-28,CUST1271,59.0,Male,Backpack,Clothing,2,179.34,358.68
ORD100256,2025-03-01,CUST1064,22.0,Male,Backpack,Clothing,2,108.64,217.28
ORD100305,2025-03-01,CUST1177,37.0,Male,Hair Dryer,Beauty,2,29.37,58.74
ORD101132,2025-03-01,CUST1162,56.0,Male,T-Shirt,Clothing,1,92.34,92.34
ORD100510,2025-03-02,CUST1336,52.0,Male,Perfume,Beauty,2,99.98,199.96
ORD101057,2025-03-03,CUST1139,49.0,Male,Hair Dryer,Beauty,1,9.88,9.88
ORD100514,2025-03-04,CUST1073,45.0,Male,Yoga Mat,Sports,3,127.5,382.5
ORD101178,2025-03-04,CUST1189,50.0,Female,Headphones,Electronics,1,280.4,280.4
ORD100973,2025-03-04,CUST1012,58.0,Female,Hair Dryer,Beauty,3,38.58,115.74
ORD100326,2025-03-06,CUST1235,38.0,Female,Hair Dryer,Beauty,2,86.0,172.0
ORD100341,2025-03-06,CUST1021,29.0,Female,T-Shirt,Clothing,1,85.01,85.01
ORD100162,2025-03-07,CUST1128,48.0,Male,Backpack,Clothing,2,17.63,35.26
ORD100570,2025-03-08,CUST1210,41.0,Male,Office Chair,Home,1,248.37,248.37
ORD100549,2025-03-08,CUST1185,55.0,Male,Jacket,Clothing,1,32.36,32.36
ORD100995,2025-03-08,CUST1301,39.0,Male,Office Chair,Home,1,346.03,346.03
ORD100974,2025-03-09,CUST1291,20.0,Female,Headphones,Electronics,2,732.63,1465.26
ORD100046,2025-03-09,CUST1235,44.0,Female,T-Shirt,Clothing,3,74.87,224.61
ORD100406,2025-03-09,CUST1082,30.0,Male,Cricket Bat,Sports,2,209.3,418.6
ORD100813,2025-03-10,CUST1294,18.0,Male,Headphones,Electronics,5,177.89,889.45
ORD100328,2025-03-10,CUST1322,36.0,Female,T-Shirt,Clothing,1,125.73,125.73
ORD100822,2025-03-11,CUST1017,60.0,Female,Headphones,Electronics,1,1091.62,1091.62
ORD100619,2025-03-11,CUST1110,29.0,Male,Face Wash,Beauty,1,96.17,96.17
ORD101141,2025-03-11,CUST1220,46.0,Male,Perfume,Beauty,2,33.8,67.6
ORD100752,2025-03-13,CUST1230,24.0,Female,Football,Sports,2,32.48,64.96
ORD100414,2025-03-13,CUST1212,24.0,Female,Jacket,Clothing,1,45.89,45.89
ORD100286,2025-03-14,CUST1043,50.0,Female,Smartwatch,Electronics,4,937.31,3749.24
ORD100108,2025-03-14,CUST1325,27.0,Female,Hair Dryer,Beauty,1,73.95,73.95
ORD100264,2025-03-14,CUST1064,48.0,Female,Sneakers,Clothing,1,33.08,33.08
ORD100297,2025-03-15,CUST1189,37.0,Female,Moisturizer,Beauty,3,80.06,240.18
ORD100367,2025-03-15,CUST1166,45.0,Male,Yoga Mat,Sports,3,23.71,71.13
ORD100736,2025-03-16,CUST1104,45.0,Female,Running Shoes,Sports,1,42.09,42.09
ORD100238,2025-03-17,CUST1148,32.0,Female,Headphones,Electronics,4,649.94,2599.76
ORD100492,2025-03-17,CUST1068,32.0,Male,Backpack,Clothing,1,179.91,179.91
ORD100599,2025-03-17,CUST1286,51.0,Male,Smartphone,Electronics,3,230.1,690.3
ORD100681,2025-03-18,CUST1169,26.0,Male,Hair Dryer,Beauty,1,136.0,136.0
ORD100787,2025-03-18,CUST1316,46.0,Female,Jeans,Clothing,3,116.83,350.49
ORD101072,2025-03-19,CUST1015,29.0,Female,Smartphone,Electronics,5,520.47,2602.35
ORD100502,2025-03-19,CUST1103,43.0,Female,Jacket,Clothing,1,156.02,156.02
ORD100229,2025-03-20,CUST1002,55.0,Male,Dumbbells,Sports,3,143.29,429.87
ORD101090,2025-03-20,CUST1241,24.0,Female,Headphones,Electronics,3,1050.9,3152.7
ORD100205,2025-03-21,CUST1289,39.0,Female,Jeans,Clothing,1,100.1,100.1
ORD101101,2025-03-21,CUST1237,41.0,Female,Smartwatch,Electronics,2,615.02,1230.04
ORD100169,2025-03-21,CUST1327,32.0,Male,Headphones,Electronics,2,818.29,1636.58
ORD100991,2025-03-21,CUST1055,48.0,Male,Moisturizer,Beauty,2,121.56,243.12
ORD100771,2025-03-21,CUST1029,32.0,Male,Headphones,Electronics,5,354.87,1774.35
ORD100735,2025-03-22,CUST1151,26.0,Male,Office Chair,Home,1,192.1,192.1
ORD100173,2025-03-22,CUST1162,29.0,Male,Jacket,Clothing,2,132.13,264.26
ORD100504,2025-03-22,CUST1039,44.0,Male,Shampoo,Beauty,2,86.39,172.78
ORD100249,2025-03-23,CUST1038,49.0,Female,Yoga Mat,Sports,1,124.97,124.97
ORD100575,2025-03-25,CUST1313,19.0,Male,Football,Sports,1,217.39,217.39
ORD101018,2025-03-27,CUST1187,64.0,Female,Jacket,Clothing,3,11.95,35.85
ORD100397,2025-03-27,CUST1125,30.0,Male,Football,Sports,4,21.98,87.92
ORD101068,2025-03-28,CUST1295,49.0,Female,Headphones,Electronics,5,955.74,4778.7
ORD100803,2025-03-30,CUST1282,51.0,Female,Backpack,Clothing,1,30.75,30.75
ORD100636,2025-04-01,CUST1313,30.0,Female,Vacuum Cleaner,Home,1,260.07,260.07
ORD100875,2025-04-03,CUST1013,25.0,Female,Smartwatch,Electronics,1,1179.18,1179.18
ORD100348,2025-04-03,CUST1302,38.0,Male,Smartphone,Electronics,2,554.41,1108.82
ORD100621,2025-04-03,CUST1058,37.0,Female,Tablet,Electronics,2,922.59,1845.18
ORD100749,2025-04-04,CUST1186,39.0,Female,Yoga Mat,Sports,3,170.81,512.43
ORD101016,2025-04-05,CUST1347,57.0,Male,Yoga Mat,Sports,1,95.1,95.1
ORD100902,2025-04-05,CUST1303,23.0,Male,Tablet,Electronics,1,677.54,677.54
ORD100424,2025-04-05,CUST1311,21.0,Male,Backpack,Clothing,1,47.28,47.28
ORD100291,2025-04-08,CUST1126,40.0,Female,Laptop,Electronics,1,326.41,326.41
ORD100148,2025-04-08,CUST1069,43.0,Female,T-Shirt,Clothing,3,88.68,266.04
ORD100597,2025-04-08,CUST1185,57.0,Male,Backpack,Clothing,1,99.64,99.64
ORD101019,2025-04-08,CUST1288,47.0,Female,Dumbbells,Sports,1,131.5,131.5
ORD101172,2025-04-10,CUST1223,62.0,Female,Cricket Bat,Sports,2,171.19,342.38
ORD100083,2025-04-11,CUST1271,51.0,Male,Desk Lamp,Home,1,142.21,142.21
ORD100065,2025-04-11,CUST1298,63.0,Male,Desk Lamp,Home,1,220.08,220.08
ORD100079,2025-04-11,CUST1045,54.0,Female,Coffee Maker,Home,1,245.54,245.54
ORD101052,2025-04-12,CUST1090,50.0,Female,T-Shirt,Clothing,1,145.06,145.06
ORD101030,2025-04-13,CUST1053,21.0,Male,Shampoo,Beauty,2,9.13,18.26
ORD100744,2025-04-13,CUST1079,64.0,Male,Backpack,Clothing,1,88.76,88.76
ORD100317,2025-04-14,CUST1123,58.0,Male,Desk Lamp,Home,3,288.69,866.07
ORD100364,2025-04-15,CUST1093,52.0,Male,Backpack,Clothing,1,134.79,134.79
ORD100293,2025-04-16,CUST1265,24.0,Male,Hair Dryer,Beauty,3,58.58,175.74
ORD101000,2025-04-16,CUST1182,26.0,Male,Vacuum Cleaner,Home,1,260.61,260.61
ORD100703,2025-04-16,CUST1018,22.0,Male,Desk Lamp,Home,2,25.59,51.18
ORD101012,2025-04-18,CUST1256,25.0,Female,Running Shoes,Sports,3,131.18,393.54
ORD100324,2025-04-18,CUST1208,57.0,Male,Office Chair,Home,4,29.62,118.48
ORD100373,2025-04-21,CUST1091,56.0,Male,Headphones,Electronics,2,426.75,853.5
ORD100748,2025-04-21,CUST1051,58.0,Female,Sneakers,Clothing,2,76.61,153.22
ORD100801,2025-04-21,CUST1031,40.0,Male,Perfume,Beauty,1,21.95,21.95
ORD100213,2025-04-21,CUST1243,29.0,Male,Jeans,Clothing,1,77.89,77.89
ORD100756,2025-04-22,CUST1247,44.0,Male,Face Wash,Beauty,3,36.91,110.73
ORD101020,2025-04-22,CUST1116,61.0,Male,Tablet,Electronics,2,1111.87,2223.74
ORD101089,2025-04-23,CUST1243,32.0,Female,Dumbbells,Sports,5,229.85,1149.25
ORD100672,2025-04-24,CUST1215,47.0,Male,Cricket Bat,Sports,1,245.3,245.3
ORD100572,2025-04-24,CUST1020,48.0,Male,Hair Dryer,Beauty,2,37.41,74.82
ORD100115,2025-04-26,CUST1152,42.0,Male,Jeans,Clothing,2,144.1,288.2
ORD100925,2025-04-26,CUST1227,43.0,Male,Coffee Maker,Home,4,60.07,240.28
ORD100371,2025-04-26,CUST1073,59.0,Male,Smartphone,Electronics,5,787.59,3937.95
ORD100243,2025-04-26,CUST1314,29.0,Male,Yoga Mat,Sports,4,232.14,928.56
ORD101096,2025-04-28,CUST1214,61.0,Female,Tablet,Electronics,1,674.15,674.15
ORD100157,2025-04-28,CUST1013,41.0,Female,Sneakers,Clothing,3,100.37,301.11
ORD100023,2025-04-29,CUST1027,57.0,Male,Vacuum Cleaner,Home,3,396.82,1190.46
ORD100409,2025-04-29,CUST1204,58.0,Female,Dumbbells,Sports,1,84.04,84.04
ORD100232,2025-04-29,CUST1315,53.0,Male,T-Shirt,Clothing,3,26.81,80.43
ORD100861,2025-04-29,CUST1020,51.0,Male,Shampoo,Beauty,1,35.18,35.18
ORD101117,2025-04-30,CUST1280,65.0,Male,Headphones,Electronics,2,297.4,594.8
ORD100602,2025-05-01,CUST1068,24.0,Male,Office Chair,Home,1,379.75,379.75
ORD100901,2025-05-01,CUST1216,21.0,Female,Tablet,Electronics,1,771.61,771.61
ORD100039,2025-05-01,CUST1082,64.0,Male,Sneakers,Clothing,2,120.63,241.26
ORD100253,2025-05-02,CUST1154,52.0,Male,Yoga Mat,Sports,2,256.43,512.86
ORD100198,2025-05-02,CUST1335,24.0,Male,Dumbbells,Sports,2,158.11,316.22
ORD100379,2025-05-06,CUST1328,24.0,Male,Shampoo,Beauty,1,149.24,149.24
ORD100075,2025-05-06,CUST1252,52.0,Female,Moisturizer,Beauty,4,125.08,500.32
ORD100049,2025-05-07,CUST1159,50.0,Male,Jeans,Clothing,5,146.4,732.0
ORD100489,2025-05-08,CUST1109,36.0,Male,Yoga Mat,Sports,2,91.66,183.32
ORD100321,2025-05-08,CUST1259,54.0,Female,T-Shirt,Clothing,3,111.85,335.55
ORD100897,2025-05-10,CUST1039,26.0,Male,Bookshelf,Home,2,43.51,87.02
ORD100016,2025-05-10,CUST1010,35.0,Male,Smartwatch,Electronics,3,897.58,2692.74
ORD100541,2025-05-10,CUST1337,58.0,Male,Football,Sports,3,221.58,664.74
ORD101149,2025-05-11,CUST1261,54.0,Female,Cricket Bat,Sports,3,80.99,242.97
ORD100491,2025-05-12,CUST1164,19.0,Male,Sneakers,Clothing,1,117.84,117.84
ORD100185,2025-05-12,CUST1199,62.0,Female,Desk Lamp,Home,1,270.13,270.13
ORD100352,2025-05-13,CUST1265,24.0,Female,Dumbbells,Sports,2,150.8,301.6
ORD100309,2025-05-13,CUST1230,44.0,Male,Shampoo,Beauty,3,112.31,336.93
ORD100092,2025-05-14,CUST1067,46.0,Male,Perfume,Beauty,2,120.06,240.12
ORD100415,2025-05-15,CUST1065,56.0,Female,Sneakers,Clothing,3,156.78,470.34
ORD100183,2025-05-16,CUST1020,30.0,Female,Cricket Bat,Sports,1,204.61,204.61
ORD100212,2025-05-16,CUST1293,,Female,Jacket,Clothing,1,24.35,24.35
ORD100239,2025-05-17,CUST1280,26.0,Female,Jeans,Clothing,3,96.99,290.97
ORD100707,2025-05-17,CUST1282,56.0,Male,Office Chair,Home,2,383.18,766.36
ORD101026,2025-05-17,CUST1320,21.0,Male,Jacket,Clothing,1,132.5,132.5
ORD101156,2025-05-18,CUST1282,40.0,Male,Perfume,Beauty,1,108.34,108.34
ORD100318,2025-05-20,CUST1144,64.0,Female,Laptop,Electronics,1,1092.05,1092.05
ORD101060,2025-05-21,CUST1050,41.0,Female,T-Shirt,Clothing,1,79.89,79.89
ORD100032,2025-05-22,CUST1327,50.0,Male,Smartwatch,Electronics,1,513.64,513.64
ORD100024,2025-05-23,CUST1220,61.0,Female,Coffee Maker,Home,2,42.98,85.96
ORD101152,2025-05-23,CUST1328,58.0,Male,Moisturizer,Beauty,2,71.39,142.78
ORD100658,2025-05-23,CUST1030,31.0,Male,Office Chair,Home,3,134.35,403.05
ORD100966,2025-05-24,CUST1253,29.0,Male,Coffee Maker,Home,3,26.36,79.08
ORD100503,2025-05-26,CUST1047,30.0,Male,Desk Lamp,Home,3,86.62,259.86
ORD100652,2025-05-26,CUST1044,45.0,Female,Jeans,Clothing,2,77.19,154.38
ORD100982,2025-05-27,CUST1134,57.0,Male,Hair Dryer,Beauty,1,119.72,119.72
ORD100272,2025-05-27,CUST1102,40.0,Male,Shampoo,Beauty,2,77.27,154.54
ORD100622,2025-05-28,CUST1106,35.0,Male,Headphones,Electronics,2,674.36,1348.72
ORD100454,2025-05-29,CUST1259,53.0,Male,Running Shoes,Sports,3,238.16,714.48
ORD100718,2025-05-30,CUST1106,37.0,Male,Cricket Bat,Sports,1,137.58,137.58
ORD101121,2025-05-31,CUST1203,39.0,Male,Football,Sports,1,213.72,213.72
ORD100874,2025-05-31,CUST1261,18.0,Male,Desk Lamp,Home,4,161.85,647.4
ORD100465,2025-06-01,CUST1117,23.0,Male,Yoga Mat,Sports,4,52.03,208.12
ORD100103,2025-06-01,CUST1088,18.0,Female,Office Chair,Home,4,382.99,1531.96
ORD100081,2025-06-02,CUST1179,45.0,Female,Yoga Mat,Sports,3,265.01,795.03
ORD100144,2025-06-02,CUST1107,24.0,Female,Desk Lamp,Home,2,34.06,68.12
ORD100739,2025-06-03,CUST1213,27.0,Male,Office Chair,Home,5,294.8,1474.0
ORD100019,2025-06-04,CUST1096,19.0,Female,Bookshelf,Home,2,16.47,32.94
ORD100962,2025-06-04,CUST1341,64.0,Female,Jacket,Clothing,5,121.18,605.9
ORD100918,2025-06-04,CUST1146,28.0,Male,Dumbbells,Sports,3,143.45,430.35
ORD100325,2025-06-04,CUST1311,29.0,Male,Dumbbells,Sports,3,227.57,682.71
ORD100715,2025-06-05,CUST1046,19.0,Male,Desk Lamp,Home,1,140.64,140.64
ORD100743,2025-06-05,CUST1009,26.0,Female,Moisturizer,Beauty,1,81.22,81.22
ORD100100,2025-06-05,CUST1004,27.0,Male,Smartphone,Electronics,1,77.87,77.87
ORD100954,2025-06-05,CUST1120,54.0,Male,Cricket Bat,Sports,1,161.13,161.13
ORD101070,2025-06-05,CUST1021,25.0,Male,Office Chair,Home,5,223.43,1117.15
ORD100683,2025-06-06,CUST1229,36.0,Female,Headphones,Electronics,2,1188.5,2377.0
ORD100919,2025-06-07,CUST1263,24.0,Female,Hair Dryer,Beauty,1,103.43,103.43
ORD100665,2025-06-07,CUST1281,59.0,Female,Headphones,Electronics,1,739.55,739.55
ORD100830,2025-06-08,CUST1302,49.0,Male,Jeans,Clothing,4,105.03,420.12
ORD100008,2025-06-08,CUST1283,65.0,Male,Running Shoes,Sports,5,189.93,949.65
ORD100751,2025-06-09,CUST1291,40.0,Male,Tablet,Electronics,3,724.9,2174.7
ORD100706,2025-06-09,CUST1286,54.0,Female,Cricket Bat,Sports,2,80.18,160.36
ORD100484,2025-06-10,CUST1128,45.0,Female,Jeans,Clothing,1,41.08,41.08
ORD100250,2025-06-11,CUST1226,23.0,Male,Yoga Mat,Sports,4,240.64,962.56
ORD101040,2025-06-11,CUST1029,45.0,Male,Bookshelf,Home,2,326.59,653.18
ORD100378,2025-06-11,CUST1220,51.0,Female,Smartwatch,Electronics,1,272.76,272.76
ORD100696,2025-06-12,CUST1133,26.0,Male,Backpack,Clothing,2,75.67,151.34
ORD101194,2025-06-12,CUST1119,54.0,Female,Backpack,Clothing,2,131.17,262.34
ORD100546,2025-06-12,CUST1146,25.0,Female,Office Chair,Home,1,190.14,190.14
ORD101170,2025-06-12,CUST1197,30.0,Female,Coffee Maker,Home,2,238.69,477.38
ORD100841,2025-06-13,CUST1161,23.0,Female,Smartphone,Electronics,5,1144.86,5724.3
ORD100808,2025-06-13,CUST1281,56.0,Male,Running Shoes,Sports,4,29.79,119.16
ORD100269,2025-06-13,CUST1021,23.0,Female,Office Chair,Home,1,167.24,167.24
ORD101123,2025-06-13,CUST1246,55.0,Male,Dumbbells,Sports,3,147.54,442.62
ORD100563,2025-06-14,CUST1208,28.0,Male,Laptop,Electronics,1,698.99,698.99
ORD100333,2025-06-15,CUST1318,23.0,Male,Laptop,Electronics,4,634.97,2539.88
ORD101111,2025-06-16,CUST1344,51.0,Male,Face Wash,Beauty,1,118.26,118.26
ORD100347,2025-06-17,CUST1058,53.0,Male,Sneakers,Clothing,2,87.52,175.04
ORD100391,2025-06-18,CUST1073,21.0,Male,Cricket Bat,Sports,4,214.51,858.04
ORD100689,2025-06-18,CUST1012,58.0,Female,Perfume,Beauty,2,20.88,41.76
ORD100422,2025-06-18,CUST1259,19.0,Male,Shampoo,Beauty,1,127.6,127.6
ORD100339,2025-06-19,CUST1199,60.0,Male,Backpack,Clothing,2,98.82,197.64
ORD100594,2025-06-20,CUST1204,58.0,Male,Office Chair,Home,1,136.33,136.33
ORD100507,2025-06-20,CUST1090,20.0,Female,Football,Sports,4,120.78,483.12
ORD100614,2025-06-21,CUST1064,37.0,Female,Smartphone,Electronics,1,390.22,390.22
ORD100383,2025-06-21,CUST1135,30.0,Male,Backpack,Clothing,1,68.1,68.1
ORD100564,2025-06-21,CUST1075,53.0,Female,Smartwatch,Electronics,1,809.09,809.09
ORD100112,2025-06-21,CUST1277,28.0,Female,Smartphone,Electronics,2,237.88,475.76
ORD101017,2025-06-22,CUST1025,55.0,Male,Smartwatch,Electronics,1,867.03,867.03
ORD100082,2025-06-25,CUST1044,57.0,Female,Backpack,Clothing,2,159.13,318.26
ORD100818,2025-06-25,CUST1283,48.0,Male,Vacuum Cleaner,Home,1,135.11,135.11
